"","Province_State","Date","Confirmed","Deaths","confirmed_changes","death_changes"
"592","Arizona",2020-02-18,0,0,0,0
"593","Arizona",2020-02-19,0,0,0,0
"594","Arizona",2020-02-20,0,0,0,0
"595","Arizona",2020-02-21,0,0,0,0
"596","Arizona",2020-02-22,0,0,0,0
"597","Arizona",2020-02-23,0,0,0,0
"598","Arizona",2020-02-24,0,0,0,0
"599","Arizona",2020-02-25,0,0,0,0
"600","Arizona",2020-02-26,0,0,0,0
"601","Arizona",2020-02-27,0,0,0,0
"602","Arizona",2020-02-28,0,0,0,0
"603","Arizona",2020-02-29,0,0,0,0
"604","Arizona",2020-03-01,0,0,0,0
"605","Arizona",2020-03-02,0,0,0,0
"606","Arizona",2020-03-03,0,0,0,0
"607","Arizona",2020-03-04,0,0,0,0
"608","Arizona",2020-03-05,0,0,0,0
"609","Arizona",2020-03-06,0,0,0,0
"610","Arizona",2020-03-07,0,0,0,0
"611","Arizona",2020-03-08,0,0,0,0
"612","Arizona",2020-03-09,0,0,0,0
"613","Arizona",2020-03-10,0,0,0,0
"614","Arizona",2020-03-11,0,0,0,0
"615","Arizona",2020-03-12,0,0,0,0
"616","Arizona",2020-03-13,0,0,0,0
"617","Arizona",2020-03-14,0,0,0,0
"618","Arizona",2020-03-15,0,0,0,0
"619","Arizona",2020-03-16,0,0,0,0
"620","Arizona",2020-03-17,0,0,0,0
"621","Arizona",2020-03-18,0,0,0,0
"622","Arizona",2020-03-19,0,0,0,0
"623","Arizona",2020-03-20,0,0,0,0
"624","Arizona",2020-03-21,3,0,3,0
"625","Arizona",2020-03-22,3,0,0,0
"626","Arizona",2020-03-23,4,0,1,0
"627","Arizona",2020-03-24,4,0,0,0
"628","Arizona",2020-03-25,7,0,3,0
"629","Arizona",2020-03-26,9,0,2,0
"630","Arizona",2020-03-27,11,0,2,0
"631","Arizona",2020-03-28,13,0,2,0
"632","Arizona",2020-03-29,13,0,0,0
"633","Arizona",2020-03-30,17,0,4,0
"634","Arizona",2020-03-31,16,0,0,0
"635","Arizona",2020-04-01,17,0,1,0
"636","Arizona",2020-04-02,17,0,0,0
"637","Arizona",2020-04-03,17,0,0,0
"638","Arizona",2020-04-04,20,0,3,0
"639","Arizona",2020-04-05,23,0,3,0
"640","Arizona",2020-04-06,25,0,2,0
"641","Arizona",2020-04-07,28,0,3,0
"642","Arizona",2020-04-08,34,3,6,3
"643","Arizona",2020-04-09,52,3,18,0
"644","Arizona",2020-04-10,55,3,3,0
"645","Arizona",2020-04-11,66,3,11,0
"646","Arizona",2020-04-12,72,3,6,0
"647","Arizona",2020-04-13,89,3,17,0
"648","Arizona",2020-04-14,97,4,8,1
"649","Arizona",2020-04-15,110,4,13,0
"650","Arizona",2020-04-16,118,4,8,0
"651","Arizona",2020-04-17,141,4,23,0
"652","Arizona",2020-04-18,169,4,28,0
"653","Arizona",2020-04-19,178,4,9,0
"654","Arizona",2020-04-20,202,4,24,0
"655","Arizona",2020-04-21,226,5,24,1
"656","Arizona",2020-04-22,235,5,9,0
"657","Arizona",2020-04-23,268,5,33,0
"658","Arizona",2020-04-24,296,5,28,0
"659","Arizona",2020-04-25,314,5,18,0
"660","Arizona",2020-04-26,336,5,22,0
"661","Arizona",2020-04-27,362,5,26,0
"662","Arizona",2020-04-28,380,5,18,0
"663","Arizona",2020-04-29,392,5,12,0
"664","Arizona",2020-04-30,449,6,57,1
"665","Arizona",2020-05-01,478,6,29,0
"666","Arizona",2020-05-02,507,6,29,0
"667","Arizona",2020-05-03,526,6,19,0
"668","Arizona",2020-05-04,549,6,23,0
"669","Arizona",2020-05-05,576,7,27,1
"670","Arizona",2020-05-06,612,7,36,0
"671","Arizona",2020-05-07,630,7,18,0
"672","Arizona",2020-05-08,671,10,41,3
"673","Arizona",2020-05-09,710,10,39,0
"674","Arizona",2020-05-10,716,10,6,0
"675","Arizona",2020-05-11,727,10,11,0
"676","Arizona",2020-05-12,744,11,17,1
"677","Arizona",2020-05-13,817,12,73,1
"678","Arizona",2020-05-14,859,12,42,0
"679","Arizona",2020-05-15,927,16,68,4
"680","Arizona",2020-05-16,962,20,35,4
"681","Arizona",2020-05-17,981,20,19,0
"682","Arizona",2020-05-18,988,20,7,0
"683","Arizona",2020-05-19,1023,20,35,0
"684","Arizona",2020-05-20,1080,22,57,2
"685","Arizona",2020-05-21,1121,22,41,0
"686","Arizona",2020-05-22,1139,23,18,1
"687","Arizona",2020-05-23,1144,25,5,2
"688","Arizona",2020-05-24,1191,25,47,0
"689","Arizona",2020-05-25,1191,26,0,1
"690","Arizona",2020-05-26,1214,26,23,0
"691","Arizona",2020-05-27,1250,26,36,0
"692","Arizona",2020-05-28,1290,28,40,2
"693","Arizona",2020-05-29,1414,34,124,6
"694","Arizona",2020-05-30,1491,35,77,1
"695","Arizona",2020-05-31,1524,35,33,0
"696","Arizona",2020-06-01,1526,39,2,4
"697","Arizona",2020-06-02,1569,41,43,2
"698","Arizona",2020-06-03,1586,45,17,4
"699","Arizona",2020-06-04,1637,45,51,0
"700","Arizona",2020-06-05,1656,46,19,1
"701","Arizona",2020-06-06,1692,49,36,3
"702","Arizona",2020-06-07,1727,49,35,0
"703","Arizona",2020-06-08,1732,49,5,0
"704","Arizona",2020-06-09,1747,49,15,0
"705","Arizona",2020-06-10,1811,49,64,0
"706","Arizona",2020-06-11,1887,52,76,3
"707","Arizona",2020-06-12,1927,53,40,1
"708","Arizona",2020-06-13,1967,56,40,3
"709","Arizona",2020-06-14,1972,56,5,0
"710","Arizona",2020-06-15,1975,56,3,0
"711","Arizona",2020-06-16,1996,57,21,1
"712","Arizona",2020-06-17,1998,58,2,1
"713","Arizona",2020-06-18,2059,61,61,3
"714","Arizona",2020-06-19,2103,63,44,2
"715","Arizona",2020-06-20,2116,66,13,3
"716","Arizona",2020-06-21,2117,66,1,0
"717","Arizona",2020-06-22,2121,66,4,0
"718","Arizona",2020-06-23,2165,67,44,1
"719","Arizona",2020-06-24,2194,73,29,6
"720","Arizona",2020-06-25,2235,73,41,0
"721","Arizona",2020-06-26,2250,79,15,6
"722","Arizona",2020-06-27,2250,85,0,6
"723","Arizona",2020-06-28,2303,85,53,0
"724","Arizona",2020-06-29,2309,85,6,0
"725","Arizona",2020-06-30,2337,86,28,1
"726","Arizona",2020-07-01,2381,90,44,4
"727","Arizona",2020-07-02,2405,91,24,1
"728","Arizona",2020-07-03,2418,91,13,0
"729","Arizona",2020-07-04,2423,91,5,0
"730","Arizona",2020-07-05,2439,92,16,1
"731","Arizona",2020-07-06,2441,92,2,0
"732","Arizona",2020-07-07,2471,99,30,7
"733","Arizona",2020-07-08,2499,100,28,1
"734","Arizona",2020-07-09,2520,101,21,1
"735","Arizona",2020-07-10,2534,101,14,0
"736","Arizona",2020-07-11,2551,101,17,0
"737","Arizona",2020-07-12,2579,104,28,3
"738","Arizona",2020-07-13,2580,104,1,0
"739","Arizona",2020-07-14,2611,104,31,0
"740","Arizona",2020-07-15,2644,105,33,1
"741","Arizona",2020-07-16,2658,105,14,0
"742","Arizona",2020-07-17,2691,106,33,1
"743","Arizona",2020-07-18,2735,110,44,4
"744","Arizona",2020-07-19,2741,110,6,0
"745","Arizona",2020-07-20,2740,110,0,0
"746","Arizona",2020-07-21,2779,115,39,5
"747","Arizona",2020-07-22,2797,115,18,0
"748","Arizona",2020-07-23,2841,117,44,2
"749","Arizona",2020-07-24,2870,117,29,0
"750","Arizona",2020-07-25,2908,128,38,11
"751","Arizona",2020-07-26,2920,128,12,0
"752","Arizona",2020-07-27,2930,128,10,0
"753","Arkansas",2020-01-22,0,0,0,0
"754","Arkansas",2020-01-23,0,0,0,0
"755","Arkansas",2020-01-24,0,0,0,0
"756","Arkansas",2020-01-25,0,0,0,0
"757","Arkansas",2020-01-26,0,0,0,0
"758","Arkansas",2020-01-27,0,0,0,0
"759","Arkansas",2020-01-28,0,0,0,0
"760","Arkansas",2020-01-29,0,0,0,0
"761","Arkansas",2020-01-30,0,0,0,0
"762","Arkansas",2020-01-31,0,0,0,0
"763","Arkansas",2020-02-01,0,0,0,0
"764","Arkansas",2020-02-02,0,0,0,0
"765","Arkansas",2020-02-03,0,0,0,0
"766","Arkansas",2020-02-04,0,0,0,0
"767","Arkansas",2020-02-05,0,0,0,0
"768","Arkansas",2020-02-06,0,0,0,0
"769","Arkansas",2020-02-07,0,0,0,0
"770","Arkansas",2020-02-08,0,0,0,0
"771","Arkansas",2020-02-09,0,0,0,0
"772","Arkansas",2020-02-10,0,0,0,0
"773","Arkansas",2020-02-11,0,0,0,0
"774","Arkansas",2020-02-12,0,0,0,0
"775","Arkansas",2020-02-13,0,0,0,0
"776","Arkansas",2020-02-14,0,0,0,0
"777","Arkansas",2020-02-15,0,0,0,0
"778","Arkansas",2020-02-16,0,0,0,0
"779","Arkansas",2020-02-17,0,0,0,0
"780","Arkansas",2020-02-18,0,0,0,0
"781","Arkansas",2020-02-19,0,0,0,0
"782","Arkansas",2020-02-20,0,0,0,0
"783","Arkansas",2020-02-21,0,0,0,0
"784","Arkansas",2020-02-22,0,0,0,0
"785","Arkansas",2020-02-23,0,0,0,0
"786","Arkansas",2020-02-24,0,0,0,0
"787","Arkansas",2020-02-25,0,0,0,0
"788","Arkansas",2020-02-26,0,0,0,0
"789","Arkansas",2020-02-27,0,0,0,0
"790","Arkansas",2020-02-28,0,0,0,0
"791","Arkansas",2020-02-29,0,0,0,0
"792","Arkansas",2020-03-01,0,0,0,0
"793","Arkansas",2020-03-02,0,0,0,0
"794","Arkansas",2020-03-03,0,0,0,0
"795","Arkansas",2020-03-04,0,0,0,0
"796","Arkansas",2020-03-05,0,0,0,0
"797","Arkansas",2020-03-06,0,0,0,0
"798","Arkansas",2020-03-07,0,0,0,0
"799","Arkansas",2020-03-08,0,0,0,0
"800","Arkansas",2020-03-09,0,0,0,0
"801","Arkansas",2020-03-10,0,0,0,0
"802","Arkansas",2020-03-11,0,0,0,0
"803","Arkansas",2020-03-12,0,0,0,0
"804","Arkansas",2020-03-13,0,0,0,0
"805","Arkansas",2020-03-14,0,0,0,0
"806","Arkansas",2020-03-15,0,0,0,0
"807","Arkansas",2020-03-16,0,0,0,0
"808","Arkansas",2020-03-17,0,0,0,0
"809","Arkansas",2020-03-18,0,0,0,0
"810","Arkansas",2020-03-19,0,0,0,0
"811","Arkansas",2020-03-20,0,0,0,0
"812","Arkansas",2020-03-21,0,0,0,0
"813","Arkansas",2020-03-22,0,0,0,0
"814","Arkansas",2020-03-23,0,0,0,0
"815","Arkansas",2020-03-24,0,0,0,0
"816","Arkansas",2020-03-25,0,0,0,0
"817","Arkansas",2020-03-26,0,0,0,0
"818","Arkansas",2020-03-27,0,0,0,0
"819","Arkansas",2020-03-28,0,0,0,0
"820","Arkansas",2020-03-29,0,0,0,0
"821","Arkansas",2020-03-30,1,0,1,0
"822","Arkansas",2020-03-31,1,0,0,0
"823","Arkansas",2020-04-01,1,0,0,0
"824","Arkansas",2020-04-02,1,0,0,0
"825","Arkansas",2020-04-03,1,0,0,0
"826","Arkansas",2020-04-04,1,0,0,0
"827","Arkansas",2020-04-05,1,0,0,0
"828","Arkansas",2020-04-06,1,0,0,0
"829","Arkansas",2020-04-07,1,0,0,0
"830","Arkansas",2020-04-08,1,0,0,0
"831","Arkansas",2020-04-09,2,0,1,0
"832","Arkansas",2020-04-10,2,0,0,0
"833","Arkansas",2020-04-11,2,0,0,0
"834","Arkansas",2020-04-12,2,0,0,0
"835","Arkansas",2020-04-13,2,0,0,0
"836","Arkansas",2020-04-14,2,0,0,0
"837","Arkansas",2020-04-15,2,0,0,0
"838","Arkansas",2020-04-16,2,0,0,0
"839","Arkansas",2020-04-17,2,0,0,0
"840","Arkansas",2020-04-18,2,0,0,0
"841","Arkansas",2020-04-19,2,0,0,0
"842","Arkansas",2020-04-20,2,0,0,0
"843","Arkansas",2020-04-21,2,0,0,0
"844","Arkansas",2020-04-22,2,0,0,0
"845","Arkansas",2020-04-23,2,0,0,0
"846","Arkansas",2020-04-24,2,0,0,0
"847","Arkansas",2020-04-25,2,0,0,0
"848","Arkansas",2020-04-26,2,0,0,0
"849","Arkansas",2020-04-27,2,0,0,0
"850","Arkansas",2020-04-28,2,0,0,0
"851","Arkansas",2020-04-29,2,0,0,0
"852","Arkansas",2020-04-30,2,0,0,0
"853","Arkansas",2020-05-01,2,0,0,0
"854","Arkansas",2020-05-02,2,0,0,0
"855","Arkansas",2020-05-03,3,0,1,0
"856","Arkansas",2020-05-04,3,0,0,0
"857","Arkansas",2020-05-05,2,0,0,0
"858","Arkansas",2020-05-06,2,0,0,0
"859","Arkansas",2020-05-07,2,0,0,0
"860","Arkansas",2020-05-08,2,0,0,0
"861","Arkansas",2020-05-09,2,0,0,0
"862","Arkansas",2020-05-10,2,0,0,0
"863","Arkansas",2020-05-11,2,0,0,0
"864","Arkansas",2020-05-12,2,0,0,0
"865","Arkansas",2020-05-13,2,0,0,0
"866","Arkansas",2020-05-14,2,0,0,0
"867","Arkansas",2020-05-15,2,0,0,0
"868","Arkansas",2020-05-16,2,0,0,0
"869","Arkansas",2020-05-17,2,0,0,0
"870","Arkansas",2020-05-18,2,0,0,0
"871","Arkansas",2020-05-19,2,0,0,0
"872","Arkansas",2020-05-20,2,0,0,0
"873","Arkansas",2020-05-21,2,0,0,0
"874","Arkansas",2020-05-22,2,0,0,0
"875","Arkansas",2020-05-23,2,0,0,0
"876","Arkansas",2020-05-24,3,0,1,0
"877","Arkansas",2020-05-25,3,0,0,0
"878","Arkansas",2020-05-26,3,0,0,0
"879","Arkansas",2020-05-27,3,0,0,0
"880","Arkansas",2020-05-28,3,0,0,0
"881","Arkansas",2020-05-29,4,0,1,0
"882","Arkansas",2020-05-30,5,0,1,0
"883","Arkansas",2020-05-31,6,0,1,0
"884","Arkansas",2020-06-01,7,0,1,0
"885","Arkansas",2020-06-02,7,0,0,0
"886","Arkansas",2020-06-03,7,0,0,0
"887","Arkansas",2020-06-04,7,0,0,0
"888","Arkansas",2020-06-05,7,0,0,0
"889","Arkansas",2020-06-06,7,0,0,0
"890","Arkansas",2020-06-07,7,0,0,0
"891","Arkansas",2020-06-08,7,0,0,0
"892","Arkansas",2020-06-09,7,0,0,0
"893","Arkansas",2020-06-10,7,0,0,0
"894","Arkansas",2020-06-11,7,0,0,0
"895","Arkansas",2020-06-12,7,0,0,0
"896","Arkansas",2020-06-13,7,0,0,0
"897","Arkansas",2020-06-14,8,0,1,0
"898","Arkansas",2020-06-15,8,0,0,0
"899","Arkansas",2020-06-16,8,0,0,0
"900","Arkansas",2020-06-17,14,0,6,0
"901","Arkansas",2020-06-18,16,0,2,0
"902","Arkansas",2020-06-19,18,0,2,0
"903","Arkansas",2020-06-20,19,0,1,0
"904","Arkansas",2020-06-21,19,0,0,0
"905","Arkansas",2020-06-22,19,0,0,0
"906","Arkansas",2020-06-23,21,0,2,0
"907","Arkansas",2020-06-24,22,0,1,0
"908","Arkansas",2020-06-25,24,0,2,0
"909","Arkansas",2020-06-26,24,0,0,0
"910","Arkansas",2020-06-27,26,0,2,0
"911","Arkansas",2020-06-28,26,0,0,0
"912","Arkansas",2020-06-29,28,0,2,0
"913","Arkansas",2020-06-30,28,0,0,0
"914","Arkansas",2020-07-01,31,0,3,0
"915","Arkansas",2020-07-02,30,0,0,0
"916","Arkansas",2020-07-03,38,0,8,0
"917","Arkansas",2020-07-04,37,0,0,0
"918","Arkansas",2020-07-05,37,0,0,0
"919","Arkansas",2020-07-06,37,0,0,0
"920","Arkansas",2020-07-07,41,0,4,0
"921","Arkansas",2020-07-08,46,0,5,0
"922","Arkansas",2020-07-09,51,0,5,0
"923","Arkansas",2020-07-10,52,0,1,0
"924","Arkansas",2020-07-11,56,0,4,0
"925","Arkansas",2020-07-12,59,0,3,0
"926","Arkansas",2020-07-13,60,0,1,0
"927","Arkansas",2020-07-14,66,0,6,0
"928","Arkansas",2020-07-15,73,0,7,0
"929","Arkansas",2020-07-16,98,0,25,0
"930","Arkansas",2020-07-17,107,0,9,0
"931","Arkansas",2020-07-18,108,1,1,1
"932","Arkansas",2020-07-19,113,1,5,0
"933","Arkansas",2020-07-20,134,1,21,0
"934","Arkansas",2020-07-21,144,1,10,0
"935","Arkansas",2020-07-22,146,1,2,0
"936","Arkansas",2020-07-23,157,1,11,0
"937","Arkansas",2020-07-24,164,1,7,0
"938","Arkansas",2020-07-25,168,1,4,0
"939","Arkansas",2020-07-26,168,1,0,0
"940","Arkansas",2020-07-27,168,1,0,0
"941","California",2020-01-22,0,0,0,0
"942","California",2020-01-23,0,0,0,0
"943","California",2020-01-24,0,0,0,0
"944","California",2020-01-25,0,0,0,0
"945","California",2020-01-26,0,0,0,0
"946","California",2020-01-27,0,0,0,0
"947","California",2020-01-28,0,0,0,0
"948","California",2020-01-29,0,0,0,0
"949","California",2020-01-30,0,0,0,0
"950","California",2020-01-31,0,0,0,0
"951","California",2020-02-01,0,0,0,0
"952","California",2020-02-02,0,0,0,0
"953","California",2020-02-03,0,0,0,0
"954","California",2020-02-04,0,0,0,0
"955","California",2020-02-05,0,0,0,0
"956","California",2020-02-06,0,0,0,0
"957","California",2020-02-07,0,0,0,0
"958","California",2020-02-08,0,0,0,0
"959","California",2020-02-09,0,0,0,0
"960","California",2020-02-10,0,0,0,0
"961","California",2020-02-11,0,0,0,0
"962","California",2020-02-12,0,0,0,0
"963","California",2020-02-13,0,0,0,0
"964","California",2020-02-14,0,0,0,0
"965","California",2020-02-15,0,0,0,0
"966","California",2020-02-16,0,0,0,0
"967","California",2020-02-17,0,0,0,0
"968","California",2020-02-18,0,0,0,0
"969","California",2020-02-19,0,0,0,0
"970","California",2020-02-20,0,0,0,0
"971","California",2020-02-21,0,0,0,0
"972","California",2020-02-22,0,0,0,0
"973","California",2020-02-23,0,0,0,0
"974","California",2020-02-24,0,0,0,0
"975","California",2020-02-25,0,0,0,0
"976","California",2020-02-26,0,0,0,0
"977","California",2020-02-27,0,0,0,0
"978","California",2020-02-28,0,0,0,0
"979","California",2020-02-29,0,0,0,0
"980","California",2020-03-01,0,0,0,0
"981","California",2020-03-02,0,0,0,0
"982","California",2020-03-03,1,0,1,0
"983","California",2020-03-04,1,0,0,0
"984","California",2020-03-05,1,0,0,0
"985","California",2020-03-06,1,0,0,0
"986","California",2020-03-07,2,0,1,0
"987","California",2020-03-08,2,0,0,0
"988","California",2020-03-09,2,0,0,0
"989","California",2020-03-10,3,0,1,0
"990","California",2020-03-11,5,0,2,0
"991","California",2020-03-12,5,0,0,0
"992","California",2020-03-13,7,0,2,0
"993","California",2020-03-14,11,0,4,0
"994","California",2020-03-15,11,0,0,0
"995","California",2020-03-16,18,0,7,0
"996","California",2020-03-17,27,0,9,0
"997","California",2020-03-18,30,0,3,0
"998","California",2020-03-19,38,0,8,0
"999","California",2020-03-20,48,0,10,0
"1000","California",2020-03-21,68,0,20,0
"1001","California",2020-03-22,71,0,3,0
"1002","California",2020-03-23,118,1,47,1
"1003","California",2020-03-24,135,2,17,1
"1004","California",2020-03-25,135,2,0,0
"1005","California",2020-03-26,178,4,43,2
"1006","California",2020-03-27,220,4,42,0
"1007","California",2020-03-28,220,4,0,0
"1008","California",2020-03-29,270,6,50,2
"1009","California",2020-03-30,283,7,13,1
"1010","California",2020-03-31,313,7,30,0
"1011","California",2020-04-01,313,7,0,0
"1012","California",2020-04-02,359,8,46,1
"1013","California",2020-04-03,443,12,84,4
"1014","California",2020-04-04,443,12,0,0
"1015","California",2020-04-05,566,12,123,0
"1016","California",2020-04-06,588,13,22,1
"1017","California",2020-04-07,634,15,46,2
"1018","California",2020-04-08,674,16,40,1
"1019","California",2020-04-09,674,16,0,0
"1020","California",2020-04-10,766,20,92,4
"1021","California",2020-04-11,806,21,40,1
"1022","California",2020-04-12,845,23,39,2
"1023","California",2020-04-13,888,23,43,0
"1024","California",2020-04-14,888,23,0,0
"1025","California",2020-04-15,964,36,76,13
"1026","California",2020-04-16,1007,39,43,3
"1027","California",2020-04-17,1063,40,56,1
"1028","California",2020-04-18,1114,41,51,1
"1029","California",2020-04-19,1164,42,50,1
"1030","California",2020-04-20,1193,42,29,0
"1031","California",2020-04-21,1241,43,48,1
"1032","California",2020-04-22,1242,43,1,0
"1033","California",2020-04-23,1352,46,110,3
"1034","California",2020-04-24,1403,48,51,2
"1035","California",2020-04-25,1439,52,36,4
"1036","California",2020-04-26,1470,52,31,0
"1037","California",2020-04-27,1500,52,30,0
"1038","California",2020-04-28,1533,55,33,3
"1039","California",2020-04-29,1568,57,35,2
"1040","California",2020-04-30,1603,60,35,3
"1041","California",2020-05-01,1636,62,33,2
"1042","California",2020-05-02,1706,63,70,1
"1043","California",2020-05-03,1749,63,43,0
"1044","California",2020-05-04,1776,63,27,0
"1045","California",2020-05-05,1809,66,33,3
"1046","California",2020-05-06,1863,66,54,0
"1047","California",2020-05-07,1917,67,54,1
"1048","California",2020-05-08,1961,70,44,3
"1049","California",2020-05-09,2023,71,62,1
"1050","California",2020-05-10,2064,71,41,0
"1051","California",2020-05-11,2101,71,37,0
"1052","California",2020-05-12,2133,74,32,3
"1053","California",2020-05-13,2178,76,45,2
"1054","California",2020-05-14,2234,79,56,3
"1055","California",2020-05-15,2367,83,133,4
"1056","California",2020-05-16,2351,83,0,0
"1057","California",2020-05-17,2392,83,41,0
"1058","California",2020-05-18,2457,83,65,0
"1059","California",2020-05-19,2522,86,65,3
"1060","California",2020-05-20,2560,88,38,2
"1061","California",2020-05-21,2609,90,49,2
"1062","California",2020-05-22,2708,90,99,0
"1063","California",2020-05-23,2760,92,52,2
"1064","California",2020-05-24,2847,93,87,1
"1065","California",2020-05-25,2874,93,27,0
"1066","California",2020-05-26,2986,93,112,0
"1067","California",2020-05-27,3049,93,63,0
"1068","California",2020-05-28,3097,94,48,1
"1069","California",2020-05-29,3195,95,98,1
"1070","California",2020-05-30,3289,95,94,0
"1071","California",2020-05-31,3390,96,101,1
"1072","California",2020-06-01,3470,96,80,0
"1073","California",2020-06-02,3515,97,45,1
"1074","California",2020-06-03,3548,97,33,0
"1075","California",2020-06-04,3641,97,93,0
"1076","California",2020-06-05,3725,101,84,4
"1077","California",2020-06-06,3805,101,80,0
"1078","California",2020-06-07,3805,101,0,0
"1079","California",2020-06-08,3945,101,140,0
"1080","California",2020-06-09,3985,102,40,1
"1081","California",2020-06-10,4033,105,48,3
"1082","California",2020-06-11,4232,109,199,4
"1083","California",2020-06-12,4216,109,0,0
"1084","California",2020-06-13,4217,109,1,0
"1085","California",2020-06-14,4320,112,103,3
"1086","California",2020-06-15,4373,112,53,0
"1087","California",2020-06-16,4481,112,108,0
"1088","California",2020-06-17,4533,116,52,4
"1089","California",2020-06-18,4638,117,105,1
"1090","California",2020-06-19,4702,119,64,2
"1091","California",2020-06-20,4924,119,222,0
"1092","California",2020-06-21,4924,119,0,0
"1093","California",2020-06-22,5007,120,83,1
"1094","California",2020-06-23,5267,121,260,1
"1095","California",2020-06-24,5275,122,8,1
"1096","California",2020-06-25,5382,128,107,6
"1097","California",2020-06-26,5493,130,111,2
"1098","California",2020-06-27,5493,130,0,0
"1099","California",2020-06-28,5670,133,177,3
"1100","California",2020-06-29,5762,133,92,0
"1101","California",2020-06-30,5964,135,202,2
"1102","California",2020-07-01,6156,136,192,1
"1103","California",2020-07-02,6384,138,228,2
"1104","California",2020-07-03,6472,140,88,2
"1105","California",2020-07-04,6556,140,84,0
"1106","California",2020-07-05,6855,140,299,0
"1107","California",2020-07-06,6855,140,0,0
"1108","California",2020-07-07,6925,140,70,0
"1109","California",2020-07-08,7245,142,320,2
"1110","California",2020-07-09,7407,146,162,4
"1111","California",2020-07-10,7485,147,78,1
"1112","California",2020-07-11,7725,148,240,1
"1113","California",2020-07-12,7731,148,6,0
"1114","California",2020-07-13,7976,148,245,0
"1115","California",2020-07-14,8321,152,345,4
"1116","California",2020-07-15,8478,154,157,2
"1117","California",2020-07-16,8627,154,149,0
"1118","California",2020-07-17,8858,161,231,7
"1119","California",2020-07-18,9110,162,252,1
"1120","California",2020-07-19,9237,162,127,0
"1121","California",2020-07-20,9256,162,19,0
"1122","California",2020-07-21,9383,166,127,4
"1123","California",2020-07-22,9643,171,260,5
"1124","California",2020-07-23,9869,173,226,2
"1125","California",2020-07-24,10214,178,345,5
"1126","California",2020-07-25,10330,178,116,0
"1127","California",2020-07-26,10330,178,0,0
"1128","California",2020-07-27,10438,178,108,0
"1129","Colorado",2020-01-22,0,0,0,0
"1130","Colorado",2020-01-23,0,0,0,0
"1131","Colorado",2020-01-24,0,0,0,0
"1132","Colorado",2020-01-25,0,0,0,0
"1133","Colorado",2020-01-26,0,0,0,0
"1134","Colorado",2020-01-27,0,0,0,0
"1135","Colorado",2020-01-28,0,0,0,0
"1136","Colorado",2020-01-29,0,0,0,0
"1137","Colorado",2020-01-30,0,0,0,0
"1138","Colorado",2020-01-31,0,0,0,0
"1139","Colorado",2020-02-01,0,0,0,0
"1140","Colorado",2020-02-02,0,0,0,0
"1141","Colorado",2020-02-03,0,0,0,0
"1142","Colorado",2020-02-04,0,0,0,0
"1143","Colorado",2020-02-05,0,0,0,0
"1144","Colorado",2020-02-06,0,0,0,0
"1145","Colorado",2020-02-07,0,0,0,0
"1146","Colorado",2020-02-08,0,0,0,0
"1147","Colorado",2020-02-09,0,0,0,0
"1148","Colorado",2020-02-10,0,0,0,0
"1149","Colorado",2020-02-11,0,0,0,0
"1150","Colorado",2020-02-12,0,0,0,0
"1151","Colorado",2020-02-13,0,0,0,0
"1152","Colorado",2020-02-14,0,0,0,0
"1153","Colorado",2020-02-15,0,0,0,0
"1154","Colorado",2020-02-16,0,0,0,0
"1155","Colorado",2020-02-17,0,0,0,0
"1156","Colorado",2020-02-18,0,0,0,0
"1157","Colorado",2020-02-19,0,0,0,0
"1158","Colorado",2020-02-20,0,0,0,0
"1159","Colorado",2020-02-21,0,0,0,0
"1160","Colorado",2020-02-22,0,0,0,0
"1161","Colorado",2020-02-23,0,0,0,0
"1162","Colorado",2020-02-24,0,0,0,0
"1163","Colorado",2020-02-25,0,0,0,0
"1164","Colorado",2020-02-26,0,0,0,0
"1165","Colorado",2020-02-27,0,0,0,0
"1166","Colorado",2020-02-28,0,0,0,0
"1167","Colorado",2020-02-29,0,0,0,0
"1168","Colorado",2020-03-01,0,0,0,0
"1169","Colorado",2020-03-02,0,0,0,0
"1170","Colorado",2020-03-03,0,0,0,0
"1171","Colorado",2020-03-04,0,0,0,0
"1172","Colorado",2020-03-05,0,0,0,0
"1173","Colorado",2020-03-06,0,0,0,0
"1174","Colorado",2020-03-07,0,0,0,0
"1175","Colorado",2020-03-08,0,0,0,0
"1176","Colorado",2020-03-09,0,0,0,0
"1177","Colorado",2020-03-10,0,0,0,0
"1178","Colorado",2020-03-11,0,0,0,0
"1179","Colorado",2020-03-12,2,0,2,0
"1180","Colorado",2020-03-13,3,0,1,0
"1181","Colorado",2020-03-14,6,0,3,0
"1182","Colorado",2020-03-15,6,0,0,0
"1183","Colorado",2020-03-16,8,0,2,0
"1184","Colorado",2020-03-17,10,0,2,0
